"Table with row headers in column A and column headers in rows 5 through 9","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56"
NA,"Under 19 years","722","3","664","7","92","0.90000000000000002","432","10","59.899999999999999","1.3999999999999999","375","10","51.899999999999999","1.3999999999999999","51","5","7.0999999999999996","0.69999999999999996","20","3","2.7000000000000002","0.5","261","9","36.200000000000003","1.3","259","9","35.799999999999997","1.3","29","4","4","0.59999999999999998","3","1","0.5","0.20000000000000001","1","Z","0.10000000000000001","0.10000000000000001","1","1","0.20000000000000001","0.10000000000000001","1","1","0.10000000000000001","0.10000000000000001","58","7","8","0.90000000000000002"
NA,"19 - 64 years","1806","4","1534","10","84.900000000000006","0.59999999999999998","1271","14","70.400000000000006","0.80000000000000004","1100","16","60.899999999999999","0.90000000000000002","172","7","9.5","0.40000000000000002","48","4","2.6000000000000001","0.20000000000000001","335","11","18.600000000000001","0.59999999999999998","263","10","14.5","0.59999999999999998","35","4","1.8999999999999999","0.20000000000000001","64","4","3.5","0.20000000000000001","17","2","1","0.10000000000000001","29","3","1.6000000000000001","0.20000000000000001","47","4","2.6000000000000001","0.20000000000000001","272","10","15.1","0.59999999999999998"
NA,"65 years and over","471","1","464","2","98.599999999999994","0.29999999999999999","243","6","51.700000000000003","1.3","129","4","27.300000000000001","0.90000000000000002","116","5","24.600000000000001","1.1000000000000001","39","3","8.1999999999999993","0.69999999999999996","449","3","95.299999999999997","0.59999999999999998","56","4","11.800000000000001","0.80000000000000004","20","3","4.2000000000000002","0.5","447","3","95","0.59999999999999998","227","6","48.100000000000001","1.3","56","4","11.800000000000001","0.80000000000000004","53","3","11.300000000000001","0.59999999999999998","6","2","1.3999999999999999","0.29999999999999999"
"New Hampshire","All persons","1340","1","1263","5","94.299999999999997","0.40000000000000002","1015","11","75.799999999999997","0.80000000000000004","852","12","63.600000000000001","0.90000000000000002","180","7","13.4","0.5","33","4","2.5","0.29999999999999999","432","10","32.299999999999997","0.69999999999999996","186","10","13.9","0.69999999999999996","28","3","2.1000000000000001","0.20000000000000001","265","3","19.800000000000001","0.29999999999999999","158","4","11.800000000000001","0.29999999999999999","32","3","2.3999999999999999","0.20000000000000001","37","3","2.7000000000000002","0.20000000000000001","77","5","5.7000000000000002","0.40000000000000002"
NA,"Under 65 years","1103","1","1026","5","93.099999999999994","0.40000000000000002","858","10","77.799999999999997","0.90000000000000002","772","12","70","1","90","6","8.0999999999999996","0.5","18","3","1.6000000000000001","0.29999999999999999","205","10","18.600000000000001","0.90000000000000002","169","9","15.300000000000001","0.90000000000000002","19","3","1.7","0.20000000000000001","38","3","3.5","0.29999999999999999","10","2","0.90000000000000002","0.20000000000000001","15","2","1.3","0.20000000000000001","15","2","1.3","0.20000000000000001","76","5","6.9000000000000004","0.40000000000000002"
NA,"Under 19 years","280","2","273","3","97.400000000000006","0.59999999999999998","200","6","71.400000000000006","2","185","5","66","1.8999999999999999","15","2","5.5","0.80000000000000004","3","1","1.2","0.40000000000000002","82","5","29.300000000000001","1.8999999999999999","82","5","29.100000000000001","1.8999999999999999","9","2","3.2000000000000002","0.59999999999999998","1","1","0.40000000000000002","0.20000000000000001","Z","Z","0.10000000000000001","0.10000000000000001","1","Z","0.20000000000000001","0.20000000000000001","Z","Z","Z","Z","7","2","2.6000000000000001","0.59999999999999998"
NA,"19 - 64 years","823","3","754","5","91.599999999999994","0.5","658","7","79.900000000000006","0.80000000000000004","588","9","71.400000000000006","1","74","4","9","0.5","15","2","1.8","0.29999999999999999","123","6","14.9","0.69999999999999996","87","5","10.6","0.59999999999999998","10","2","1.2","0.20000000000000001","37","3","4.5","0.40000000000000002","9","2","1.1000000000000001","0.20000000000000001","14","2","1.7","0.20000000000000001","15","2","1.8","0.20000000000000001","69","4","8.4000000000000004","0.5"
NA,"65 years and over","237","1","236","1","99.700000000000003","0.20000000000000001","158","4","66.599999999999994","1.7","80","4","33.600000000000001","1.6000000000000001","90","4","38.200000000000003","1.7","15","2","6.5","0.80000000000000004","227","2","95.900000000000006","0.69999999999999996","17","2","7.0999999999999996","0.69999999999999996","9","1","3.7000000000000002","0.5","227","2","95.900000000000006","0.80000000000000004","149","4","62.799999999999997","1.8","17","2","7.0999999999999996","0.69999999999999996","22","2","9.3000000000000007","0.80000000000000004","1","Z","0.29999999999999999","0.20000000000000001"
"New Jersey","All persons","8804","2","8149","21","92.599999999999994","0.20000000000000001","6410","31","72.799999999999997","0.29999999999999999","5522","33","62.700000000000003","0.40000000000000002","1076","19","12.199999999999999","0.20000000000000001","89","7","1","0.10000000000000001","2750","29","31.199999999999999","0.29999999999999999","1477","30","16.800000000000001","0.29999999999999999","215","10","2.3999999999999999","0.10000000000000001","1500","9","17","0.10000000000000001","858","11","9.6999999999999993","0.10000000000000001","254","8","2.8999999999999999","0.10000000000000001","94","4","1.1000000000000001","Z","655","21","7.4000000000000004","0.20000000000000001"
NA,"Under 65 years","7403","3","6762","21","91.299999999999997","0.29999999999999999","5546","31","74.900000000000006","0.40000000000000002","4966","33","67.099999999999994","0.40000000000000002","671","17","9.0999999999999996","0.20000000000000001","55","7","0.69999999999999996","0.10000000000000001","1421","29","19.199999999999999","0.40000000000000002","1298","29","17.5","0.40000000000000002","152","10","2","0.10000000000000001","172","7","2.2999999999999998","0.10000000000000001","52","4","0.69999999999999996","0.10000000000000001","75","5","1","0.10000000000000001","34","3","0.5","Z","641","21","8.6999999999999993","0.29999999999999999"
NA,"Under 19 years","2059","4","1979","8","96.099999999999994","0.29999999999999999","1410","13","68.5","0.69999999999999996","1264","14","61.399999999999999","0.69999999999999996","157","7","7.5999999999999996","0.40000000000000002","17","3","0.80000000000000004","0.10000000000000001","637","17","31","0.80000000000000004","631","17","30.600000000000001","0.80000000000000004","66","7","3.2000000000000002","0.40000000000000002","10","2","0.5","0.10000000000000001","2","1","0.10000000000000001","Z","4","2","0.20000000000000001","0.10000000000000001","1","Z","Z","Z","80","7","3.8999999999999999","0.29999999999999999"
NA,"19 - 64 years","5344","5","4783","19","89.5","0.29999999999999999","4136","23","77.400000000000006","0.40000000000000002","3702","24","69.299999999999997","0.40000000000000002","514","14","9.5999999999999996","0.29999999999999999","38","5","0.69999999999999996","0.10000000000000001","784","16","14.699999999999999","0.29999999999999999","667","16","12.5","0.29999999999999999","85","4","1.6000000000000001","0.10000000000000001","162","6","3","0.10000000000000001","50","4","0.90000000000000002","0.10000000000000001","70","5","1.3","0.10000000000000001","33","3","0.59999999999999998","Z","561","18","10.5","0.29999999999999999"
NA,"65 years and over","1401","2","1387","3","99","0.20000000000000001","865","9","61.700000000000003","0.69999999999999996","555","9","39.600000000000001","0.59999999999999998","405","9","28.899999999999999","0.59999999999999998","34","3","2.3999999999999999","0.20000000000000001","1328","5","94.799999999999997","0.29999999999999999","179","6","12.800000000000001","0.40000000000000002","64","3","4.5","0.20000000000000001","1328","5","94.799999999999997","0.29999999999999999","806","10","57.5","0.69999999999999996","179","6","12.800000000000001","0.40000000000000002","60","3","4.2999999999999998","0.20000000000000001","14","2","1","0.20000000000000001"
"New Mexico","All persons","2061","2","1864","12","90.5","0.59999999999999998","1119","20","54.299999999999997","0.90000000000000002","901","19","43.700000000000003","0.90000000000000002","212","7","10.300000000000001","0.40000000000000002","88","6","4.2999999999999998","0.29999999999999999","1018","16","49.399999999999999","0.80000000000000004","679","17","32.899999999999999","0.80000000000000004","83","6","4","0.29999999999999999","413","5","20","0.29999999999999999","196","5","9.5","0.29999999999999999","95","5","4.5999999999999996","0.29999999999999999","63","4","3.1000000000000001","0.20000000000000001","196","12","9.5","0.59999999999999998"
NA,"Under 65 years","1697","3","1505","12","88.599999999999994","0.69999999999999996","925","20","54.5","1.2","790","19","46.5","1.1000000000000001","125","6","7.4000000000000004","0.40000000000000002","57","5","3.3999999999999999","0.29999999999999999","669","16","39.399999999999999","1","621","17","36.600000000000001","1","67","5","3.8999999999999999","0.29999999999999999","64","4","3.7999999999999998","0.29999999999999999","13","2","0.80000000000000004","0.10000000000000001","37","3","2.2000000000000002","0.20000000000000001","28","3","1.7","0.20000000000000001","193","11","11.4","0.69999999999999996"
NA,"Under 19 years","511","3","484","5","94.700000000000003","0.69999999999999996","222","10","43.600000000000001","1.8999999999999999","194","9","37.899999999999999","1.8","22","3","4.2999999999999998","0.59999999999999998","18","2","3.5","0.5","288","9","56.299999999999997","1.8","286","9","55.899999999999999","1.8","26","4","5","0.69999999999999996","5","2","0.90000000000000002","0.29999999999999999","1","Z","0.20000000000000001","0.10000000000000001","3","1","0.59999999999999998","0.29999999999999999","1","Z","0.10000000000000001","0.10000000000000001","27","4","5.2999999999999998","0.69999999999999996"
NA,"19 - 64 years","1187","5","1021","11","86","0.80000000000000004","703","13","59.200000000000003","1.1000000000000001","596","13","50.299999999999997","1.1000000000000001","103","6","8.6999999999999993","0.5","39","4","3.2999999999999998","0.29999999999999999","381","11","32.100000000000001","0.90000000000000002","335","11","28.199999999999999","0.90000000000000002","41","3","3.5","0.29999999999999999","59","4","5","0.29999999999999999","12","2","1","0.20000000000000001","33","3","2.7999999999999998","0.20000000000000001","28","3","2.2999999999999998","0.20000000000000001","166","10","14","0.80000000000000004"
NA,"65 years and over","363","2","360","2","99.099999999999994","0.29999999999999999","194","5","53.399999999999999","1.3","111","5","30.5","1.3","87","4","23.899999999999999","1.1000000000000001","31","3","8.5","0.80000000000000004","350","3","96.200000000000003","0.5","58","4","16.100000000000001","1","16","2","4.4000000000000004","0.5","348","3","95.900000000000006","0.5","183","5","50.399999999999999","1.3","58","4","16.100000000000001","1","35","2","9.6999999999999993","0.69999999999999996","3","1","0.90000000000000002","0.29999999999999999"
"New York","All persons","19303","3","18261","24","94.599999999999994","0.10000000000000001","12976","49","67.200000000000003","0.29999999999999999","10895","50","56.399999999999999","0.29999999999999999","2568","34","13.300000000000001","0.20000000000000001","178","11","0.90000000000000002","0.10000000000000001","7693","39","39.899999999999999","0.20000000000000001","5054","43","26.199999999999999","0.20000000000000001","756","20","3.8999999999999999","0.10000000000000001","3434","16","17.800000000000001","0.10000000000000001","1820","17","9.4000000000000004","0.10000000000000001","873","14","4.5","0.10000000000000001","269","7","1.3999999999999999","Z","1041","24","5.4000000000000004","0.10000000000000001"
NA,"Under 65 years","16186","4","15168","24","93.700000000000003","0.10000000000000001","11171","44","69","0.29999999999999999","9659","42","59.700000000000003","0.29999999999999999","1804","30","11.1","0.20000000000000001","116","9","0.69999999999999996","0.10000000000000001","4719","38","29.199999999999999","0.20000000000000001","4442","40","27.399999999999999","0.20000000000000001","585","19","3.6000000000000001","0.10000000000000001","462","13","2.8999999999999999","0.10000000000000001","136","7","0.80000000000000004","Z","261","9","1.6000000000000001","0.10000000000000001","106","6","0.69999999999999996","Z","1018","24","6.2999999999999998","0.10000000000000001"
NA,"Under 19 years","4306","7","4199","9","97.5","0.20000000000000001","2654","22","61.600000000000001","0.5","2236","20","51.899999999999999","0.40000000000000002","464","15","10.800000000000001","0.29999999999999999","39","5","0.90000000000000002","0.10000000000000001","1796","19","41.700000000000003","0.5","1786","20","41.5","0.5","248","12","5.7999999999999998","0.29999999999999999","23","4","0.5","0.10000000000000001","6","2","0.10000000000000001","Z","15","2","0.29999999999999999","0.10000000000000001","3","1","0.10000000000000001","Z","107","8","2.5","0.20000000000000001"
NA,"19 - 64 years","11879","8","10969","23","92.299999999999997","0.20000000000000001","8516","32","71.700000000000003","0.29999999999999999","7423","31","62.5","0.29999999999999999","1341","22","11.300000000000001","0.20000000000000001","77","5","0.59999999999999998","Z","2923","27","24.600000000000001","0.20000000000000001","2656","29","22.399999999999999","0.20000000000000001","338","12","2.7999999999999998","0.10000000000000001","439","12","3.7000000000000002","0.10000000000000001","129","7","1.1000000000000001","0.10000000000000001","247","9","2.1000000000000001","0.10000000000000001","103","5","0.90000000000000002","Z","911","20","7.7000000000000002","0.20000000000000001"
NA,"65 years and over","3117","3","3094","5","99.299999999999997","0.10000000000000001","1805","15","57.899999999999999","0.5","1236","15","39.700000000000003","0.5","763","13","24.5","0.40000000000000002","63","4","2","0.10000000000000001","2974","8","95.400000000000006","0.20000000000000001","611","12","19.600000000000001","0.40000000000000002","170","7","5.5","0.20000000000000001","2972","8","95.299999999999997","0.20000000000000001","1685","15","54.100000000000001","0.5","611","12","19.600000000000001","0.40000000000000002","163","5","5.2000000000000002","0.20000000000000001","23","3","0.69999999999999996","0.10000000000000001"
"North Carolina","All persons","10184","4","9092","25","89.299999999999997","0.20000000000000001","6855","39","67.299999999999997","0.40000000000000002","5363","39","52.700000000000003","0.40000000000000002","1493","22","14.699999999999999","0.20000000000000001","455","13","4.5","0.10000000000000001","3537","27","34.700000000000003","0.29999999999999999","1853","28","18.199999999999999","0.29999999999999999","277","10","2.7000000000000002","0.10000000000000001","1891","12","18.600000000000001","0.10000000000000001","1053","13","10.300000000000001","0.10000000000000001","333","10","3.2999999999999998","0.10000000000000001","301","8","3","0.10000000000000001","1092","25","10.699999999999999","0.20000000000000001"
NA,"Under 65 years","8535","6","7452","26","87.299999999999997","0.29999999999999999","5848","38","68.5","0.40000000000000002","4852","38","56.899999999999999","0.40000000000000002","919","21","10.800000000000001","0.20000000000000001","328","12","3.7999999999999998","0.10000000000000001","1934","27","22.699999999999999","0.29999999999999999","1652","27","19.399999999999999","0.29999999999999999","187","9","2.2000000000000002","0.10000000000000001","289","10","3.3999999999999999","0.10000000000000001","83","5","1","0.10000000000000001","131","6","1.5","0.10000000000000001","146","7","1.7","0.10000000000000001","1083","24","12.699999999999999","0.29999999999999999"
NA,"Under 19 years","2446","7","2316","11","94.700000000000003","0.40000000000000002","1372","20","56.100000000000001","0.80000000000000004","1131","20","46.200000000000003","0.80000000000000004","168","8","6.9000000000000004","0.29999999999999999","117","6","4.7999999999999998","0.29999999999999999","1022","19","41.799999999999997","0.80000000000000004","1016","20","41.5","0.80000000000000004","75","6","3.1000000000000001","0.20000000000000001","9","2","0.40000000000000002","0.10000000000000001","2","1","0.10000000000000001","Z","4","1","0.20000000000000001","0.10000000000000001","2","1","0.10000000000000001","Z","130","10","5.2999999999999998","0.40000000000000002"
NA,"19 - 64 years","6088","9","5135","24","84.299999999999997","0.29999999999999999","4476","26","73.5","0.40000000000000002","3721","27","61.100000000000001","0.40000000000000002","751","16","12.300000000000001","0.29999999999999999","211","8","3.5","0.10000000000000001","912","17","15","0.29999999999999999","636","16","10.4","0.29999999999999999","112","5","1.8","0.10000000000000001","281","10","4.5999999999999996","0.20000000000000001","81","5","1.3","0.10000000000000001","127","6","2.1000000000000001","0.10000000000000001","144","7","2.3999999999999999","0.10000000000000001","953","21","15.699999999999999","0.29999999999999999"
NA,"65 years and over","1649","4","1640","4","99.5","0.10000000000000001","1007","11","61.100000000000001","0.59999999999999998","510","9","30.899999999999999","0.59999999999999998","573","10","34.799999999999997","0.59999999999999998","127","6","7.7000000000000002","0.40000000000000002","1603","5","97.200000000000003","0.20000000000000001","202","7","12.199999999999999","0.40000000000000002","90","4","5.4000000000000004","0.29999999999999999","1602","5","97.099999999999994","0.20000000000000001","970","11","58.799999999999997","0.69999999999999996","202","7","12.199999999999999","0.40000000000000002","155","5","9.4000000000000004","0.29999999999999999","9","2","0.5","0.10000000000000001"
"North Dakota","All persons","744","1","690","4","92.700000000000003","0.59999999999999998","593","8","79.700000000000003","1.1000000000000001","461","9","61.899999999999999","1.2","141","7","19","0.90000000000000002","27","3","3.6000000000000001","0.40000000000000002","197","6","26.5","0.80000000000000004","84","6","11.300000000000001","0.80000000000000004","20","2","2.7000000000000002","0.29999999999999999","121","2","16.300000000000001","0.29999999999999999","81","2","10.800000000000001","0.29999999999999999","16","2","2.2000000000000002","0.20000000000000001","22","2","2.8999999999999999","0.29999999999999999","54","4","7.2999999999999998","0.59999999999999998"
NA,"Under 65 years","634","1","580","4","91.599999999999994","0.69999999999999996","514","8","81.200000000000003","1.2","433","8","68.400000000000006","1.3","86","6","13.6","0.90000000000000002","19","2","3","0.40000000000000002","90","6","14.199999999999999","0.90000000000000002","74","6","11.699999999999999","0.90000000000000002","14","2","2.2000000000000002","0.40000000000000002","15","2","2.2999999999999998","0.29999999999999999","5","1","0.69999999999999996","0.20000000000000001","6","1","1","0.20000000000000001","8","1","1.3","0.20000000000000001","53","4","8.4000000000000004","0.69999999999999996"
NA,"Under 19 years","186","2","175","3","94","1","145","4","77.900000000000006","2.1000000000000001","125","5","67.400000000000006","2.3999999999999999","18","3","9.6999999999999993","1.5","7","1","3.8999999999999999","0.80000000000000004","38","3","20.699999999999999","1.8","38","3","20.5","1.8999999999999999","9","2","4.5999999999999996","1","1","1","0.80000000000000004","0.40000000000000002","Z","Z","Z","Z","1","1","0.5","0.40000000000000002","Z","Z","Z","Z","11","2","6","1"
NA,"19 - 64 years","448","2","405","4","90.599999999999994","0.69999999999999996","369","5","82.5","1.1000000000000001","308","6","68.700000000000003","1.2","68","4","15.199999999999999","0.90000000000000002","12","2","2.6000000000000001","0.40000000000000002","51","4","11.5","0.80000000000000004","36","3","8.0999999999999996","0.69999999999999996","5","1","1.2","0.29999999999999999","13","2","3","0.40000000000000002","5","1","1","0.20000000000000001","5","1","1.2","0.29999999999999999","8","1","1.8","0.29999999999999999","42","3","9.4000000000000004","0.69999999999999996"
NA,"65 years and over","110","1","110","1","99.599999999999994","0.29999999999999999","79","2","71.700000000000003","1.7","28","3","25.100000000000001","2.3999999999999999","55","3","50","2.2999999999999998","8","1","7","1.3","107","1","97","0.69999999999999996","10","1","9.1999999999999993","1.1000000000000001","6","1","5.5","0.90000000000000002","107","1","96.900000000000006","0.69999999999999996","76","2","69","1.8","10","1","9.1999999999999993","1.1000000000000001","13","1","12","1.3","Z","Z","0.40000000000000002","0.29999999999999999"
"Ohio","All persons","11517","1","10773","21","93.5","0.20000000000000001","7905","35","68.599999999999994","0.29999999999999999","6754","36","58.600000000000001","0.29999999999999999","1378","22","12","0.20000000000000001","181","8","1.6000000000000001","0.10000000000000001","4323","33","37.5","0.29999999999999999","2392","33","20.800000000000001","0.29999999999999999","302","13","2.6000000000000001","0.10000000000000001","2172","10","18.899999999999999","0.10000000000000001","1192","12","10.300000000000001","0.10000000000000001","335","10","2.8999999999999999","0.10000000000000001","274","8","2.3999999999999999","0.10000000000000001","744","20","6.5","0.20000000000000001"
NA,"Under 65 years","9588","4","8854","20","92.299999999999997","0.20000000000000001","6732","33","70.200000000000003","0.29999999999999999","6085","33","63.5","0.29999999999999999","738","18","7.7000000000000002","0.20000000000000001","111","8","1.2","0.10000000000000001","2459","32","25.600000000000001","0.29999999999999999","2199","31","22.899999999999999","0.29999999999999999","223","12","2.2999999999999998","0.10000000000000001","311","10","3.2000000000000002","0.10000000000000001","76","5","0.80000000000000004","Z","142","6","1.5","0.10000000000000001","115","5","1.2","0.10000000000000001","735","20","7.7000000000000002","0.20000000000000001"
NA,"Under 19 years","2748","6","2616","9","95.200000000000003","0.29999999999999999","1716","17","62.399999999999999","0.69999999999999996","1577","17","57.399999999999999","0.59999999999999998","141","8","5.0999999999999996","0.29999999999999999","36","5","1.3","0.20000000000000001","1015","18","36.899999999999999","0.59999999999999998","1008","18","36.700000000000003","0.59999999999999998","113","7","4.0999999999999996","0.29999999999999999","12","2","0.40000000000000002","0.10000000000000001","2","1","0.10000000000000001","Z","7","1","0.20000000000000001","Z","3","1","0.10000000000000001","Z","133","9","4.7999999999999998","0.29999999999999999"
NA,"19 - 64 years","6840","7","6238","17","91.200000000000003","0.20000000000000001","5016","26","73.299999999999997","0.40000000000000002","4508","26","65.900000000000006","0.40000000000000002","597","13","8.6999999999999993","0.20000000000000001","76","5","1.1000000000000001","0.10000000000000001","1444","20","21.100000000000001","0.29999999999999999","1192","19","17.399999999999999","0.29999999999999999","109","7","1.6000000000000001","0.10000000000000001","299","9","4.4000000000000004","0.10000000000000001","74","4","1.1000000000000001","0.10000000000000001","136","6","2","0.10000000000000001","112","5","1.6000000000000001","0.10000000000000001","602","17","8.8000000000000007","0.20000000000000001"
NA,"65 years and over","1929","4","1920","4","99.5","0.10000000000000001","1173","11","60.799999999999997","0.59999999999999998","669","12","34.700000000000003","0.59999999999999998","640","9","33.200000000000003","0.5","70","4","3.6000000000000001","0.20000000000000001","1864","5","96.599999999999994","0.20000000000000001","193","7","10","0.40000000000000002","79","4","4.0999999999999996","0.20000000000000001","1861","5","96.5","0.20000000000000001","1116","10","57.799999999999997","0.5","193","7","10","0.40000000000000002","158","6","8.1999999999999993","0.29999999999999999","9","2","0.5","0.10000000000000001"
"Oklahoma","All persons","3862","2","3313","13","85.799999999999997","0.29999999999999999","2475","19","64.099999999999994","0.5","1963","20","50.799999999999997","0.5","520","12","13.5","0.29999999999999999","151","9","3.8999999999999999","0.20000000000000001","1335","14","34.600000000000001","0.40000000000000002","683","15","17.699999999999999","0.40000000000000002","105","5","2.7000000000000002","0.10000000000000001","704","6","18.199999999999999","0.20000000000000001","392","6","10.199999999999999","0.20000000000000001","104","5","2.7000000000000002","0.10000000000000001","131","4","3.3999999999999999","0.10000000000000001","548","13","14.199999999999999","0.29999999999999999"
NA,"Under 65 years","3261","2","2717","13","83.299999999999997","0.40000000000000002","2100","18","64.400000000000006","0.5","1784","19","54.700000000000003","0.59999999999999998","310","11","9.5","0.29999999999999999","97","8","3","0.20000000000000001","752","13","23.100000000000001","0.40000000000000002","620","14","19","0.40000000000000002","78","5","2.3999999999999999","0.10000000000000001","122","6","3.7999999999999998","0.20000000000000001","31","3","1","0.10000000000000001","41","3","1.3","0.10000000000000001","60","3","1.8","0.10000000000000001","544","13","16.699999999999999","0.40000000000000002"
NA,"Under 19 years","1011","3","928","5","91.799999999999997","0.40000000000000002","544","8","53.700000000000003","0.80000000000000004","466","9","46","0.90000000000000002","63","4","6.2000000000000002","0.40000000000000002","33","4","3.2999999999999998","0.40000000000000002","434","9","42.899999999999999","0.90000000000000002","422","10","41.700000000000003","1","47","4","4.7000000000000002","0.40000000000000002","15","3","1.5","0.29999999999999999","3","1","0.29999999999999999","0.10000000000000001","4","1","0.40000000000000002","0.10000000000000001","2","Z","0.20000000000000001","Z","83","5","8.1999999999999993","0.40000000000000002"
NA,"19 - 64 years","2249","4","1789","11","79.5","0.5","1556","13","69.200000000000003","0.59999999999999998","1319","13","58.600000000000001","0.59999999999999998","247","8","11","0.40000000000000002","64","5","2.7999999999999998","0.20000000000000001","317","7","14.1","0.29999999999999999","198","7","8.8000000000000007","0.29999999999999999","31","3","1.3999999999999999","0.10000000000000001","107","4","4.7999999999999998","0.20000000000000001","28","2","1.3","0.10000000000000001","37","3","1.6000000000000001","0.10000000000000001","58","3","2.6000000000000001","0.10000000000000001","461","11","20.5","0.5"
NA,"65 years and over","601","2","597","2","99.299999999999997","0.20000000000000001","376","6","62.5","0.90000000000000002","179","5","29.699999999999999","0.90000000000000002","210","5","35","0.90000000000000002","54","3","9","0.5","583","2","97.099999999999994","0.29999999999999999","63","4","10.5","0.59999999999999998","27","2","4.5","0.29999999999999999","581","2","96.799999999999997","0.29999999999999999","361","5","60.200000000000003","0.90000000000000002","63","4","10.5","0.59999999999999998","72","2","12","0.40000000000000002","4","1","0.69999999999999996","0.20000000000000001"
"Oregon","All persons","4151","1","3858","13","92.900000000000006","0.29999999999999999","2811","23","67.700000000000003","0.59999999999999998","2231","22","53.799999999999997","0.5","646","16","15.6","0.40000000000000002","88","6","2.1000000000000001","0.10000000000000001","1627","21","39.200000000000003","0.5","919","21","22.199999999999999","0.5","145","8","3.5","0.20000000000000001","798","7","19.199999999999999","0.20000000000000001","456","9","11","0.20000000000000001","134","6","3.2000000000000002","0.10000000000000001","135","6","3.2000000000000002","0.10000000000000001","293","13","7.0999999999999996","0.29999999999999999"
NA,"Under 65 years","3423","3","3134","13","91.599999999999994","0.40000000000000002","2362","23","69","0.69999999999999996","2034","22","59.399999999999999","0.69999999999999996","362","14","10.6","0.40000000000000002","50","5","1.3999999999999999","0.20000000000000001","922","21","26.899999999999999","0.59999999999999998","833","20","24.300000000000001","0.59999999999999998","107","7","3.1000000000000001","0.20000000000000001","94","6","2.7999999999999998","0.20000000000000001","27","3","0.80000000000000004","0.10000000000000001","47","3","1.3999999999999999","0.10000000000000001","56","4","1.6000000000000001","0.10000000000000001","289","13","8.4000000000000004","0.40000000000000002"
NA,"Under 19 years","924","3","891","5","96.400000000000006","0.5","559","11","60.5","1.2","495","12","53.5","1.3","69","6","7.4000000000000004","0.59999999999999998","13","2","1.3999999999999999","0.29999999999999999","376","12","40.700000000000003","1.2","374","12","40.399999999999999","1.2","43","4","4.5999999999999996","0.5","3","1","0.40000000000000002","0.10000000000000001","1","1","0.10000000000000001","0.10000000000000001","2","1","0.20000000000000001","0.10000000000000001","1","1","0.10000000000000001","0.10000000000000001","33","5","3.6000000000000001","0.5"
NA,"19 - 64 years","2498","4","2242","12","89.799999999999997","0.40000000000000002","1803","16","72.200000000000003","0.59999999999999998","1539","16","61.600000000000001","0.59999999999999998","293","11","11.699999999999999","0.40000000000000002","37","4","1.5","0.10000000000000001","545","13","21.800000000000001","0.5","459","12","18.399999999999999","0.5","64","4","2.6000000000000001","0.20000000000000001","91","5","3.6000000000000001","0.20000000000000001","26","3","1","0.10000000000000001","45","3","1.8","0.10000000000000001","55","4","2.2000000000000002","0.20000000000000001","256","11","10.199999999999999","0.40000000000000002"
NA,"65 years and over","728","3","724","3","99.400000000000006","0.20000000000000001","449","8","61.600000000000001","1.1000000000000001","197","7","27.100000000000001","0.90000000000000002","284","8","39","1","38","3","5.2999999999999998","0.5","705","4","96.799999999999997","0.40000000000000002","87","5","11.9","0.69999999999999996","38","3","5.2000000000000002","0.40000000000000002","704","4","96.599999999999994","0.40000000000000002","429","8","58.899999999999999","1","87","5","11.9","0.69999999999999996","79","4","10.800000000000001","0.59999999999999998","4","1","0.59999999999999998","0.20000000000000001"
"Pennsylvania","All persons","12604","1","11905","16","94.5","0.10000000000000001","9120","34","72.400000000000006","0.29999999999999999","7488","36","59.399999999999999","0.29999999999999999","1896","23","15","0.20000000000000001","193","9","1.5","0.10000000000000001","4709","31","37.399999999999999","0.20000000000000001","2553","34","20.300000000000001","0.29999999999999999","482","13","3.7999999999999998","0.10000000000000001","2507","12","19.899999999999999","0.10000000000000001","1545","13","12.300000000000001","0.10000000000000001","434","10","3.3999999999999999","0.10000000000000001","279","8","2.2000000000000002","0.10000000000000001","699","17","5.5","0.10000000000000001"
NA,"Under 65 years","10350","3","9659","16","93.299999999999997","0.20000000000000001","7615","32","73.599999999999994","0.29999999999999999","6750","34","65.200000000000003","0.29999999999999999","998","19","9.5999999999999996","0.20000000000000001","113","8","1.1000000000000001","0.10000000000000001","2526","32","24.399999999999999","0.29999999999999999","2282","32","22","0.29999999999999999","354","12","3.3999999999999999","0.10000000000000001","326","10","3.1000000000000001","0.10000000000000001","105","6","1","0.10000000000000001","162","6","1.6000000000000001","0.10000000000000001","107","5","1","Z","691","17","6.7000000000000002","0.20000000000000001"
NA,"Under 19 years","2821","5","2697","9","95.599999999999994","0.29999999999999999","1810","17","64.200000000000003","0.59999999999999998","1637","17","58","0.59999999999999998","189","9","6.7000000000000002","0.29999999999999999","33","4","1.2","0.10000000000000001","1065","19","37.700000000000003","0.69999999999999996","1059","20","37.5","0.69999999999999996","175","8","6.2000000000000002","0.29999999999999999","14","2","0.5","0.10000000000000001","5","1","0.20000000000000001","0.10000000000000001","9","2","0.29999999999999999","0.10000000000000001","2","1","0.10000000000000001","Z","124","8","4.4000000000000004","0.29999999999999999"
